DeePore output results including 15 single-value
paramters, 4 functions and 11 distributions
__________________________________________________
        ### Single-value parameters ###
__________________________________________________

Properties                              Value
--------------------------------------------------
Absolute Permeability (um2)             0.3114829
Formation Factor (ratio)                4.4216312
Cementation Factor (ratio)              1.9249517
pore density (1/um3)                    0.0013251
Tortuosity (ratio)                      1.2832421
Average Coordination Number             4.3868757
Average Throat Radius (um)              2.5560609
Average Pore Radius (um)                3.4915835
Average Throat Length (um)              9.4388666
Pore to Throat Aspect ratio             8.3008292
Specific Surface (1/um)                 0.0002813
Pore Sphericity (ratio)                 5.56333
Grain Sphericity (ratio)                0.788154
Average Grain Radius (um)               3.6574763
Relative Young Module (ratio)           0.0887178

__________________________________________________
       ### Functions and distributions ###
__________________________________________________

0.05                                    2.9368719
0.06                                    3.6312337
0.07                                    3.285943
0.08                                    4.0234569
0.09                                    4.0509081
0.1                                     3.9606277
0.11                                    5.1946513
0.12                                    4.8943265
0.13                                    4.5852792
0.14                                    4.8485015
0.15                                    5.916487
0.16                                    5.0797259
0.17                                    6.258374
0.18                                    5.8109826
0.19                                    6.0483158
0.2                                     5.3102526
0.21                                    6.2123764
0.22                                    6.104841
0.23                                    6.6962893
0.24                                    6.3813929
0.25                                    5.9951153
0.26                                    7.5271992
0.27                                    6.7476021
0.28                                    7.0642068
0.29                                    6.2527655
0.3                                     6.959983
0.31                                    6.5546238
0.32                                    6.7452039
0.33                                    7.1859166
0.34                                    6.8023955
0.35                                    7.7033735
0.36                                    8.1173725
0.37                                    6.4050362
0.38                                    8.0425302
0.39                                    7.8322883
